Name,Team,date,2B1,3B1,ERA1,K/BB1,OPS1,WHIP1,IBB1,BB1,HBP1,K1,GS1,S1,W1,HIT1,SO1,CG1,INNING1,ER1,GP1,BF1,BA1,PA1,PITCH1,L1,HOLD1,HR1,2B2,3B2,ERA2,K/BB2,OPS2,WHIP2,IBB2,BB2,HBP2,K2,GS2,S2,W2,HIT2,SO2,CG2,INNING2,ER2,GP2,BF2,BA2,PA2,PITCH2,L2,HOLD2,HR2,2B3,3B3,ERA3,K/BB3,OPS3,WHIP3,IBB3,BB3,HBP3,K3,GS3,S3,W3,HIT3,SO3,CG3,INNING3,ER3,GP3,BF3,BA3,PA3,PITCH3,L3,HOLD3,HR3,GA
고창성,KT,04월 24일,0,0,0,0,0.167,0,0,0,1,1,0,0,0,0,0,0,2,0,1,5,0,6,28,0,1,0,0,0,18,0.5,0.971,4,0,2,0,1,0,0,0,2,0,0,1,2,1,5,0.4,7,26,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,3,11,0,0,0,0
고창성,KT,05월 04일,0,0,18,0.5,0.971,4,0,2,0,1,0,0,0,2,0,0,1,2,1,5,0.4,7,26,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,3,11,0,0,0,0,0,0,0,0.333,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,3,8,0,0,0,2
고창성,KT,05월 20일,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,3,11,0,0,0,0,0,0,0,0.333,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,3,8,0,0,0,1,0,6,0,0.923,1.33,0,0,0,0,0,0,0,4,0,0,3,2,1,13,0.308,13,58,0,0,1,1
고창성,KT,05월 23일,0,0,0,0,0.333,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,3,8,0,0,0,1,0,6,0,0.923,1.33,0,0,0,0,0,0,0,4,0,0,3,2,1,13,0.308,13,58,0,0,1,0,0,9,0,1.25,1,0,0,0,1,0,0,0,1,0,0,1,1,1,4,0.25,4,9,0,0,1,0
고창성,KT,05월 29일,1,0,6,0,0.923,1.33,0,0,0,0,0,0,0,4,0,0,3,2,1,13,0.308,13,58,0,0,1,0,0,9,0,1.25,1,0,0,0,1,0,0,0,1,0,0,1,1,1,4,0.25,4,9,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,1,0,1,4,0.5,4,7,0,0,0,0
고창성,KT,06월 01일,0,0,9,0,1.25,1,0,0,0,1,0,0,0,1,0,0,1,1,1,4,0.25,4,9,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,1,0,1,4,0.5,4,7,0,0,0,0,0,0,0,0.788,2,0,1,1,0,0,0,0,3,0,0,2,0,1,9,0.333,11,33,0,0,0,1
고창성,KT,06월 20일,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,1,0,1,4,0.5,4,7,0,0,0,0,0,0,0,0.788,2,0,1,1,0,0,0,0,3,0,0,2,0,1,9,0.333,11,33,0,0,0,1,0,6.75,0,1.125,3,0,0,0,3,0,0,0,4,0,0,1.1,1,1,8,0.5,8,22,0,0,0,0
고창성,KT,06월 23일,0,0,0,0,0.788,2,0,1,1,0,0,0,0,3,0,0,2,0,1,9,0.333,11,33,0,0,0,1,0,6.75,0,1.125,3,0,0,0,3,0,0,0,4,0,0,1.1,1,1,8,0.5,8,22,0,0,0,0,0,0,2,0.855,2.5,0,1,0,2,0,0,0,4,0,0,2,0,1,10,0.4,11,45,0,0,0,0
고창성,KT,06월 27일,1,0,6.75,0,1.125,3,0,0,0,3,0,0,0,4,0,0,1.1,1,1,8,0.5,8,22,0,0,0,0,0,0,2,0.855,2.5,0,1,0,2,0,0,0,4,0,0,2,0,1,10,0.4,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,10,0,0,0,0
고창성,KT,07월 10일,0,0,0,2,0.855,2.5,0,1,0,2,0,0,0,4,0,0,2,0,1,10,0.4,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,18,0,0,0,0
고효준,롯데,06월 26일,0,0,0,0,0.333,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,4,19,0,0,0,0,0,0,2,0.533,1.5,0,1,0,2,0,0,0,1,0,0,1.1,0,1,5,0.2,6,28,0,0,0,0,0,0,0.33,0.889,5,0,3,0,1,0,0,0,2,0,0,1,0,1,6,0.333,9,44,0,0,0,0
고효준,롯데,06월 27일,0,0,0,2,0.533,1.5,0,1,0,2,0,0,0,1,0,0,1.1,0,1,5,0.2,6,28,0,0,0,0,0,0,0.33,0.889,5,0,3,0,1,0,0,0,2,0,0,1,0,1,6,0.333,9,44,0,0,0,0,0,0,0,0.333,0.6,0,0,0,1,0,0,0,1,0,0,1.2,0,1,6,0.167,6,20,0,0,0,0
고효준,롯데,07월 07일,0,0,0,0.33,0.889,5,0,3,0,1,0,0,0,2,0,0,1,0,1,6,0.333,9,44,0,0,0,0,0,0,0,0.333,0.6,0,0,0,1,0,0,0,1,0,0,1.2,0,1,6,0.167,6,20,0,0,0,0,0,0,3,0.25,1,0,1,0,3,0,0,1,0,0,0,1,0,1,3,0,4,19,0,0,0,0
고효준,롯데,07월 10일,0,0,0,0,0.333,0.6,0,0,0,1,0,0,0,1,0,0,1.2,0,1,6,0.167,6,20,0,0,0,0,0,0,3,0.25,1,0,1,0,3,0,0,1,0,0,0,1,0,1,3,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,18,0,0,0,0
곽빈,두산,04월 14일,1,0,10.8,2,1.181,3,0,1,0,2,0,0,0,4,0,0,1.2,2,1,8,0.5,10,39,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,1,0,0,1,0,1,4,0.25,4,15,0,1,0,0,0,0,0,0.333,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,3,12,0,0,0,0
곽빈,두산,04월 18일,0,0,0,0,0.5,1,0,0,0,0,0,0,0,1,0,0,1,0,1,4,0.25,4,15,0,1,0,0,0,0,0,0.333,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,3,12,0,0,0,0,0,0,0,0.65,1,0,0,1,0,0,0,0,1,0,0,1,0,1,4,0.25,5,18,0,0,0,1
곽빈,두산,04월 20일,0,0,0,0,0.333,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,3,12,0,0,0,0,0,0,0,0.65,1,0,0,1,0,0,0,0,1,0,0,1,0,1,4,0.25,5,18,0,0,0,1,0,6.75,1,1,3,0,2,0,2,0,0,0,2,0,0,1.1,1,1,6,0.333,8,35,0,0,0,0
곽빈,두산,04월 21일,0,0,0,0,0.65,1,0,0,1,0,0,0,0,1,0,0,1,0,1,4,0.25,5,18,0,0,0,1,0,6.75,1,1,3,0,2,0,2,0,0,0,2,0,0,1.1,1,1,6,0.333,8,35,0,0,0,0,0,0,0,0.8,2,0,0,0,1,0,0,0,2,0,0,1,0,1,5,0.4,5,22,0,0,0,0
곽빈,두산,04월 24일,1,0,6.75,1,1,3,0,2,0,2,0,0,0,2,0,0,1.1,1,1,6,0.333,8,35,0,0,0,0,0,0,0,0.8,2,0,0,0,1,0,0,0,2,0,0,1,0,1,5,0.4,5,22,0,0,0,0,0,0,1,0.833,2,0,1,0,1,0,0,0,1,0,0,1,0,1,3,0.333,4,21,0,1,0,0
곽빈,두산,04월 27일,0,0,0,0,0.8,2,0,0,0,1,0,0,0,2,0,0,1,0,1,5,0.4,5,22,0,0,0,0,0,0,1,0.833,2,0,1,0,1,0,0,0,1,0,0,1,0,1,3,0.333,4,21,0,1,0,0,0,0,0,0.2,0.75,0,1,0,0,0,0,0,0,0,0,1.1,0,1,4,0,5,19,0,0,0,0
곽빈,두산,04월 29일,0,0,0,1,0.833,2,0,1,0,1,0,0,0,1,0,0,1,0,1,3,0.333,4,21,0,1,0,0,0,0,0,0.2,0.75,0,1,0,0,0,0,0,0,0,0,1.1,0,1,4,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,6,0,6,21,0,1,0,0
곽빈,두산,05월 06일,0,0,0,0,0.2,0.75,0,1,0,0,0,0,0,0,0,0,1.1,0,1,4,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,6,0,6,21,0,1,0,0,0,0,0,0.2,0.75,0,1,0,0,0,0,0,0,0,0,1.1,0,1,4,0,5,14,0,0,0,2
곽빈,두산,05월 09일,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,6,0,6,21,0,1,0,0,0,0,0,0.2,0.75,0,1,0,0,0,0,0,0,0,0,1.1,0,1,4,0,5,14,0,0,0,1,0,10.8,0,1.143,1.2,0,0,0,2,0,0,0,2,0,0,1.2,2,1,7,0.286,7,27,0,0,1,0
곽빈,두산,05월 18일,0,0,0,0,0.2,0.75,0,1,0,0,0,0,0,0,0,0,1.1,0,1,4,0,5,14,0,0,0,1,0,10.8,0,1.143,1.2,0,0,0,2,0,0,0,2,0,0,1.2,2,1,7,0.286,7,27,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0,0,1,0,0,1,0,1,4,0.25,4,23,0,0,0,1
곽빈,두산,05월 19일,1,0,10.8,0,1.143,1.2,0,0,0,2,0,0,0,2,0,0,1.2,2,1,7,0.286,7,27,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0,0,1,0,0,1,0,1,4,0.25,4,23,0,0,0,0,0,9,0,1.4,2,0,0,0,1,0,0,0,2,0,0,1,1,1,5,0.4,5,21,0,0,1,2
곽빈,두산,05월 31일,0,0,0,0,0.5,1,0,0,0,0,0,0,0,1,0,0,1,0,1,4,0.25,4,23,0,0,0,0,0,9,0,1.4,2,0,0,0,1,0,0,0,2,0,0,1,1,1,5,0.4,5,21,0,0,1,1,0,13.5,0.5,1.222,3.75,0,2,0,1,0,0,0,3,0,0,1.1,2,1,6,0.5,9,31,0,0,0,0
곽빈,두산,06월 17일,0,0,9,0,1.4,2,0,0,0,1,0,0,0,2,0,0,1,1,1,5,0.4,5,21,0,0,1,1,0,13.5,0.5,1.222,3.75,0,2,0,1,0,0,0,3,0,0,1.1,2,1,6,0.5,9,31,0,0,0,0,0,0,0,0.5,1,0,0,0,1,0,0,1,1,0,0,1,0,1,4,0.25,4,21,0,0,0,0
곽빈,두산,06월 21일,1,0,13.5,0.5,1.222,3.75,0,2,0,1,0,0,0,3,0,0,1.1,2,1,6,0.5,9,31,0,0,0,0,0,0,0,0.5,1,0,0,0,1,0,0,1,1,0,0,1,0,1,4,0.25,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,6,0,6,16,0,0,0,1
곽빈,두산,06월 22일,0,0,0,0,0.5,1,0,0,0,1,0,0,1,1,0,0,1,0,1,4,0.25,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,6,0,6,16,0,0,0,0,0,5.4,0,0.833,0.6,0,0,0,1,0,0,0,1,0,0,1.2,1,1,6,0.167,6,21,0,0,1,6
구승민,롯데,04월 06일,0,0,6.75,0,1,0.75,0,0,0,1,0,0,0,1,0,0,1.1,1,1,5,0.2,5,14,0,0,1,0,0,0,0,0.333,0.5,0,0,0,2,0,0,0,1,0,0,2,0,1,6,0.167,6,18,0,0,0,0,0,20.25,0.67,0.7,3,1,3,0,2,0,0,0,1,0,0,1.1,3,1,5,0.2,8,36,0,0,0,0
구승민,롯데,04월 11일,0,0,0,0,0.333,0.5,0,0,0,2,0,0,0,1,0,0,2,0,1,6,0.167,6,18,0,0,0,0,0,20.25,0.67,0.7,3,1,3,0,2,0,0,0,1,0,0,1.1,3,1,5,0.2,8,36,0,0,0,1,0,0,0,0.9,1,0,0,1,2,0,0,0,1,0,0,1,0,1,4,0.25,5,22,0,0,0,0
구승민,롯데,04월 12일,0,0,20.25,0.67,0.7,3,1,3,0,2,0,0,0,1,0,0,1.1,3,1,5,0.2,8,36,0,0,0,1,0,0,0,0.9,1,0,0,1,2,0,0,0,1,0,0,1,0,1,4,0.25,5,22,0,0,0,0,0,0,1,0.65,2,0,1,0,1,0,0,0,1,0,0,1,0,1,4,0.25,5,15,0,0,0,0
구승민,롯데,04월 18일,1,0,0,0,0.9,1,0,0,1,2,0,0,0,1,0,0,1,0,1,4,0.25,5,22,0,0,0,0,0,0,1,0.65,2,0,1,0,1,0,0,0,1,0,0,1,0,1,4,0.25,5,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,16,0,0,0,1
구승민,롯데,04월 22일,0,0,0,1,0.65,2,0,1,0,1,0,0,0,1,0,0,1,0,1,4,0.25,5,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,16,0,0,0,1,0,3.86,0,1,0.86,0,0,0,4,0,0,0,2,0,0,2.1,1,1,8,0.25,8,38,0,0,1,0
구승민,롯데,04월 26일,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,16,0,0,0,1,0,3.86,0,1,0.86,0,0,0,4,0,0,0,2,0,0,2.1,1,1,8,0.25,8,38,0,0,1,1,0,0,0.5,0.775,1.71,0,2,0,1,0,0,0,2,0,0,2.1,0,1,8,0.25,10,45,0,0,0,0
구승민,롯데,05월 02일,1,0,3.86,0,1,0.86,0,0,0,4,0,0,0,2,0,0,2.1,1,1,8,0.25,8,38,0,0,1,1,0,0,0.5,0.775,1.71,0,2,0,1,0,0,0,2,0,0,2.1,0,1,8,0.25,10,45,0,0,0,1,0,0,0,0.833,1.2,0,0,0,1,0,0,0,2,0,0,1.2,0,1,6,0.333,7,26,0,0,0,1
구승민,롯데,05월 25일,1,0,0,0.5,0.775,1.71,0,2,0,1,0,0,0,2,0,0,2.1,0,1,8,0.25,10,45,0,0,0,1,0,0,0,0.833,1.2,0,0,0,1,0,0,0,2,0,0,1.2,0,1,6,0.333,7,26,0,0,0,0,0,9,0,1.4,2,0,0,0,1,0,0,0,2,0,0,1,1,1,5,0.4,5,26,1,0,1,3
구승민,롯데,05월 30일,1,0,0,0,0.833,1.2,0,0,0,1,0,0,0,2,0,0,1.2,0,1,6,0.333,7,26,0,0,0,0,0,9,0,1.4,2,0,0,0,1,0,0,0,2,0,0,1,1,1,5,0.4,5,26,1,0,1,0,0,9,0.5,0.717,1.67,0,2,0,1,0,0,0,3,0,0,3,3,1,10,0.3,12,44,0,0,0,0
구승민,롯데,05월 31일,0,0,9,0,1.4,2,0,0,0,1,0,0,0,2,0,0,1,1,1,5,0.4,5,26,1,0,1,0,0,9,0.5,0.717,1.67,0,2,0,1,0,0,0,3,0,0,3,3,1,10,0.3,12,44,0,0,0,0,0,0,0,0.25,1,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,4,15,0,0,0,0
구승민,롯데,06월 01일,0,0,9,0.5,0.717,1.67,0,2,0,1,0,0,0,3,0,0,3,3,1,10,0.3,12,44,0,0,0,0,0,0,0,0.25,1,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,4,13,0,0,0,0
구승민,롯데,06월 05일,0,0,0,0,0.25,1,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,4,13,0,0,0,0,0,0,1,0.833,2,0,1,0,1,0,0,0,1,0,0,1,0,1,3,0.333,4,20,0,1,0,0
구승민,롯데,06월 07일,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,4,13,0,0,0,0,0,0,1,0.833,2,0,1,0,1,0,0,0,1,0,0,1,0,1,3,0.333,4,20,0,1,0,1,0,0,0,0.5,0.6,0,0,0,2,0,0,0,1,0,0,1.2,0,1,6,0.167,6,19,0,0,0,0
구승민,롯데,06월 08일,0,0,0,1,0.833,2,0,1,0,1,0,0,0,1,0,0,1,0,1,3,0.333,4,20,0,1,0,1,0,0,0,0.5,0.6,0,0,0,2,0,0,0,1,0,0,1.2,0,1,6,0.167,6,19,0,0,0,0,0,0,0,0.333,0.5,0,0,0,1,0,0,0,1,0,0,2,0,1,6,0.167,6,17,0,0,0,0
구승민,롯데,06월 12일,1,0,0,0,0.5,0.6,0,0,0,2,0,0,0,1,0,0,1.2,0,1,6,0.167,6,19,0,0,0,0,0,0,0,0.333,0.5,0,0,0,1,0,0,0,1,0,0,2,0,1,6,0.167,6,17,0,0,0,0,0,0,0,0.25,1,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,4,14,0,0,0,1
구승민,롯데,06월 14일,0,0,0,0,0.333,0.5,0,0,0,1,0,0,0,1,0,0,2,0,1,6,0.167,6,17,0,0,0,0,0,0,0,0.25,1,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,4,14,0,0,0,1,0,5.4,2,0.804,1.8,0,1,0,2,0,0,0,2,0,0,1.2,1,1,7,0.286,8,30,0,0,0,2
구승민,롯데,06월 17일,0,0,0,0,0.25,1,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,4,14,0,0,0,1,0,5.4,2,0.804,1.8,0,1,0,2,0,0,0,2,0,0,1.2,1,1,7,0.286,8,30,0,0,0,1,0,18,0.5,1.171,4,0,2,0,1,0,0,0,2,0,0,1,2,1,5,0.4,7,31,0,0,0,1
구승민,롯데,06월 20일,1,0,5.4,2,0.804,1.8,0,1,0,2,0,0,0,2,0,0,1.2,1,1,7,0.286,8,30,0,0,0,1,0,18,0.5,1.171,4,0,2,0,1,0,0,0,2,0,0,1,2,1,5,0.4,7,31,0,0,0,1,0,9,0,1,2,0,0,0,0,0,0,0,2,0,0,1,1,1,5,0.4,5,20,0,0,0,1
구승민,롯데,06월 21일,1,0,18,0.5,1.171,4,0,2,0,1,0,0,0,2,0,0,1,2,1,5,0.4,7,31,0,0,0,1,0,9,0,1,2,0,0,0,0,0,0,0,2,0,0,1,1,1,5,0.4,5,20,0,0,0,1,0,9,0,1.167,3,0,0,0,2,0,0,0,3,0,0,1,1,1,6,0.5,6,19,0,0,0,0
구승민,롯데,06월 24일,1,0,9,0,1,2,0,0,0,0,0,0,0,2,0,0,1,1,1,5,0.4,5,20,0,0,0,1,0,9,0,1.167,3,0,0,0,2,0,0,0,3,0,0,1,1,1,6,0.5,6,19,0,0,0,0,0,0,0.67,0.6,3,1,3,0,2,0,0,0,0,0,0,1,0,1,2,0,6,22,0,0,0,0
구승민,롯데,06월 27일,1,0,9,0,1.167,3,0,0,0,2,0,0,0,3,0,0,1,1,1,6,0.5,6,19,0,0,0,0,0,0,0.67,0.6,3,1,3,0,2,0,0,0,0,0,0,1,0,1,2,0,6,22,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,3,16,0,0,0,0
구승민,롯데,06월 28일,0,0,0,0.67,0.6,3,1,3,0,2,0,0,0,0,0,0,1,0,1,2,0,6,22,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,3,11,0,0,0,0
구승민,롯데,06월 30일,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,3,11,0,0,0,0,0,0,1,0.4,2,0,2,0,2,0,0,1,0,0,0,1,0,1,3,0,5,30,0,0,0,0
구승민,롯데,07월 05일,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,3,11,0,0,0,0,0,0,1,0.4,2,0,2,0,2,0,0,1,0,0,0,1,0,1,3,0,5,30,0,0,0,0,0,0,0,0.5,0.75,0,0,0,2,0,0,0,1,0,0,1.1,0,1,4,0.25,4,14,0,1,0,0
구승민,롯데,07월 11일,0,0,0,1,0.4,2,0,2,0,2,0,0,1,0,0,0,1,0,1,3,0,5,30,0,0,0,0,0,0,0,0.5,0.75,0,0,0,2,0,0,0,1,0,0,1.1,0,1,4,0.25,4,14,0,1,0,0,0,0,0,0.667,1,0,0,0,1,0,0,0,1,0,0,1,0,1,3,0.333,3,10,0,0,0,0
구창모,NC,04월 20일,1,0,3,1.33,0.729,1.33,0,3,0,4,1,0,0,5,0,0,6,2,1,22,0.227,25,96,0,0,1,0,0,0,2.33,0.687,1.85,0,3,1,7,1,0,0,5,0,0,4.1,0,1,18,0.278,22,101,0,0,0,1,0,5.4,2.5,1.011,1.8,0,2,0,5,1,0,0,7,0,0,5,3,1,22,0.318,24,96,1,0,2,6
구창모,NC,04월 24일,0,0,0,2.33,0.687,1.85,0,3,1,7,1,0,0,5,0,0,4.1,0,1,18,0.278,22,101,0,0,0,1,0,5.4,2.5,1.011,1.8,0,2,0,5,1,0,0,7,0,0,5,3,1,22,0.318,24,96,1,0,2,2,0,27,0.5,1.783,4.5,0,2,0,1,1,0,0,7,0,0,2,6,1,11,0.636,13,48,1,0,1,0
구창모,NC,04월 29일,1,0,5.4,2.5,1.011,1.8,0,2,0,5,1,0,0,7,0,0,5,3,1,22,0.318,24,96,1,0,2,2,0,27,0.5,1.783,4.5,0,2,0,1,1,0,0,7,0,0,2,6,1,11,0.636,13,48,1,0,1,0,0,0,2,0.143,0.5,0,1,0,2,0,0,0,0,0,0,2,0,1,6,0,7,30,0,0,0,0
구창모,NC,05월 02일,2,0,27,0.5,1.783,4.5,0,2,0,1,1,0,0,7,0,0,2,6,1,11,0.636,13,48,1,0,1,0,0,0,2,0.143,0.5,0,1,0,2,0,0,0,0,0,0,2,0,1,6,0,7,30,0,0,0,0,0,0,1,0.762,3,0,1,0,1,0,0,0,2,0,0,1,0,1,6,0.333,7,31,0,0,0,2
구창모,NC,05월 05일,0,0,0,2,0.143,0.5,0,1,0,2,0,0,0,0,0,0,2,0,1,6,0,7,30,0,0,0,0,0,0,1,0.762,3,0,1,0,1,0,0,0,2,0,0,1,0,1,6,0.333,7,31,0,0,0,1,0,5.4,4,0.691,1.5,0,1,0,4,0,0,1,4,0,0,3.1,2,1,14,0.286,15,60,0,0,0,0
구창모,NC,05월 11일,0,0,0,1,0.762,3,0,1,0,1,0,0,0,2,0,0,1,0,1,6,0.333,7,31,0,0,0,1,0,5.4,4,0.691,1.5,0,1,0,4,0,0,1,4,0,0,3.1,2,1,14,0.286,15,60,0,0,0,0,0,0,4,0.708,1.39,0,1,0,4,0,0,0,5,0,0,4.1,0,1,15,0.333,17,69,0,0,0,0
구창모,NC,05월 17일,1,0,5.4,4,0.691,1.5,0,1,0,4,0,0,1,4,0,0,3.1,2,1,14,0.286,15,60,0,0,0,0,0,0,4,0.708,1.39,0,1,0,4,0,0,0,5,0,0,4.1,0,1,15,0.333,17,69,0,0,0,1,0,0,4,0.391,0.67,0,1,0,4,1,0,0,3,0,0,6,0,1,20,0.15,21,92,0,0,0,4
구창모,NC,05월 22일,0,0,0,4,0.708,1.39,0,1,0,4,0,0,0,5,0,0,4.1,0,1,15,0.333,17,69,0,0,0,1,0,0,4,0.391,0.67,0,1,0,4,1,0,0,3,0,0,6,0,1,20,0.15,21,92,0,0,0,3,0,10.8,2,0.833,1.5,0,1,0,2,1,0,0,4,0,0,3.1,4,1,14,0.286,15,62,1,0,0,3
구창모,NC,05월 27일,1,0,0,4,0.391,0.67,0,1,0,4,1,0,0,3,0,0,6,0,1,20,0.15,21,92,0,0,0,3,0,10.8,2,0.833,1.5,0,1,0,2,1,0,0,4,0,0,3.1,4,1,14,0.286,15,62,1,0,0,2,1,4.5,0,0.888,1.5,0,0,0,4,1,0,0,9,0,0,6,3,1,24,0.375,26,77,1,0,0,5
구창모,NC,06월 02일,3,0,10.8,2,0.833,1.5,0,1,0,2,1,0,0,4,0,0,3.1,4,1,14,0.286,15,62,1,0,0,2,1,4.5,0,0.888,1.5,0,0,0,4,1,0,0,9,0,0,6,3,1,24,0.375,26,77,1,0,0,1,0,9,0,0.982,1.8,0,0,0,2,1,0,0,9,0,0,5,5,1,22,0.409,23,77,1,0,1,5
구창모,NC,06월 09일,2,1,4.5,0,0.888,1.5,0,0,0,4,1,0,0,9,0,0,6,3,1,24,0.375,26,77,1,0,0,1,0,9,0,0.982,1.8,0,0,0,2,1,0,0,9,0,0,5,5,1,22,0.409,23,77,1,0,1,2,0,8.44,0,0.913,1.5,0,0,0,3,1,0,0,8,0,0,5.1,5,1,23,0.348,24,93,1,0,1,0
구창모,NC,06월 15일,1,0,9,0,0.982,1.8,0,0,0,2,1,0,0,9,0,0,5,5,1,22,0.409,23,77,1,0,1,2,0,8.44,0,0.913,1.5,0,0,0,3,1,0,0,8,0,0,5.1,5,1,23,0.348,24,93,1,0,1,0,0,0,4,0.328,0.56,0,1,1,4,1,0,0,2,0,0,5.1,0,1,17,0.118,20,88,0,0,0,4
구창모,NC,06월 22일,2,0,8.44,0,0.913,1.5,0,0,0,3,1,0,0,8,0,0,5.1,5,1,23,0.348,24,93,1,0,1,0,0,0,4,0.328,0.56,0,1,1,4,1,0,0,2,0,0,5.1,0,1,17,0.118,20,88,0,0,0,1,0,4.5,1.5,0.701,1.17,0,2,0,3,1,0,0,5,0,0,6,3,1,22,0.227,24,102,0,0,1,1
구창모,NC,06월 27일,0,0,0,4,0.328,0.56,0,1,1,4,1,0,0,2,0,0,5.1,0,1,17,0.118,20,88,0,0,0,1,0,4.5,1.5,0.701,1.17,0,2,0,3,1,0,0,5,0,0,6,3,1,22,0.227,24,102,0,0,1,0,0,1.5,1,0.775,1.5,0,4,0,4,1,0,0,5,0,0,6,1,1,20,0.25,24,104,1,0,1,5
구창모,NC,07월 04일,1,0,4.5,1.5,0.701,1.17,0,2,0,3,1,0,0,5,0,0,6,3,1,22,0.227,24,102,0,0,1,0,0,1.5,1,0.775,1.5,0,4,0,4,1,0,0,5,0,0,6,1,1,20,0.25,24,104,1,0,1,1,0,6,6,0.755,1.17,0,1,1,6,1,0,0,6,0,0,6,4,1,23,0.261,26,86,1,0,1,9
구창모,NC,07월 10일,0,0,1.5,1,0.775,1.5,0,4,0,4,1,0,0,5,0,0,6,1,1,20,0.25,24,104,1,0,1,1,0,6,6,0.755,1.17,0,1,1,6,1,0,0,6,0,0,6,4,1,23,0.261,26,86,1,0,1,2,0,22.09,0.5,1.446,3.27,0,2,0,1,1,0,0,10,0,0,3.2,9,1,20,0.5,23,83,1,0,2,4
권오준,삼성,04월 04일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,13,0,0,0,0,0,27,0,1.467,4,0,0,0,0,0,0,0,4,0,0,1,3,1,5,0.8,7,20,0,0,0,0,0,0,0.5,0.4,2,0,2,0,1,0,0,1,0,0,0,1,0,1,3,0,5,24,0,0,0,2
권오준,삼성,04월 10일,0,0,27,0,1.467,4,0,0,0,0,0,0,0,4,0,0,1,3,1,5,0.8,7,20,0,0,0,0,0,0,0.5,0.4,2,0,2,0,1,0,0,1,0,0,0,1,0,1,3,0,5,24,0,0,0,1,0,18,0,1.667,3,0,0,0,2,0,0,0,3,0,0,1,2,1,6,0.5,6,21,0,0,1,0
