Name,Team,date,2타,3타,ERA,K/BB,OPS,WHIP,고사,볼넷,사구,삼진,선발,세이브,승,실점,안타,완봉,완투,이닝,자책,출장,타수,타율,타자,투구,패,홀드,홈런
서진용,SK,2017년 06월 13일,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,3,0,3,18,0,1,0
서진용,SK,2017년 06월 29일,0,0,0,0,0.143,0.5,0,1,0,0,0,0,0,0,0,0,0,2,0,1,6,0,7,25,0,0,0
서진용,SK,2017년 07월 04일,0,0,0,5,0.143,0.5,0,1,0,5,0,0,0,0,0,0,0,2,0,1,6,0,7,32,0,0,0
서진용,SK,2017년 07월 11일,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,3,0,3,12,0,0,0
서진용,SK,2017년 07월 18일,1,0,9,1,1,3,0,2,0,2,0,0,0,1,1,0,0,1,1,1,4,0.25,6,26,0,0,0
서진용,SK,2017년 07월 21일,1,0,4.5,0,0.804,1.5,0,1,0,0,0,0,0,1,2,0,0,2,1,1,7,0.286,8,38,0,0,0
서진용,SK,2017년 08월 29일,0,0,0,2,0.393,1,0,1,0,2,0,0,0,0,1,0,0,2,0,1,7,0.143,8,32,0,0,0
서진용,SK,2017년 09월 02일,0,0,0,2,0.393,0.86,0,1,0,2,0,0,0,1,1,0,0,2.1,0,1,7,0.143,8,26,0,0,0
서진용,SK,2017년 09월 07일,0,0,0,,0.5,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,4,0.25,4,16,0,0,0
서진용,SK,2017년 09월 08일,1,0,0,,1.25,2,0,0,0,1,0,0,0,0,2,0,0,1,0,1,4,0.5,4,12,0,0,0
서진용,SK,2017년 09월 12일,0,0,0,,0.4,0.75,0,0,0,2,0,0,0,0,1,0,0,1.1,0,1,5,0.2,5,24,0,0,0
서진용,SK,2017년 09월 19일,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,3,0,3,14,0,1,0
서진용,SK,2017년 09월 29일,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,3,0,3,15,0,0,0
서진용,SK,2017년 10월 03일,0,0,0,,0.667,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,3,0.333,3,17,0,0,0
서캠프,한화,2016년 07월 14일,0,0,2.08,2,0.663,1.62,0,2,0,4,1,0,0,2,5,0,0,4.1,1,1,17,0.294,19,69,0,0,0
서캠프,한화,2016년 07월 20일,2,0,1.5,1.25,0.606,1.33,0,4,0,5,1,0,0,1,4,0,0,6,1,1,21,0.191,25,101,0,0,0
서캠프,한화,2016년 07월 26일,3,0,7.5,2.5,0.833,1.33,0,2,1,5,1,0,0,5,6,0,0,6,5,1,24,0.25,27,90,1,0,1
서캠프,한화,2016년 07월 31일,2,0,27,0,1.473,5,0,1,1,0,1,0,0,6,9,0,0,2,6,1,14,0.643,16,46,1,0,0
서캠프,한화,2016년 08월 06일,1,0,45,0,2.375,7,0,2,0,0,1,0,0,5,5,0,0,1,5,1,6,0.833,9,38,1,0,1
서캠프,한화,2016년 08월 12일,0,0,1.93,1.5,0.65,1.93,0,4,1,6,1,0,0,3,5,0,0,4.2,1,1,20,0.25,25,111,0,0,0
서캠프,한화,2016년 08월 18일,0,0,18,,1.143,4,0,0,0,0,1,0,0,2,4,0,0,1,2,1,7,0.571,7,19,0,0,0
서캠프,한화,2016년 09월 01일,1,0,3.86,3,0.508,0.86,0,1,0,3,0,0,0,1,1,0,0,2.1,1,1,7,0.143,9,43,0,0,0
서캠프,한화,2016년 09월 03일,0,0,0,,0.4,0.75,0,0,0,2,0,0,0,0,1,0,0,1.1,0,1,5,0.2,5,17,0,0,0
서캠프,한화,2016년 09월 08일,0,0,3.86,,0.875,0.86,0,0,0,1,0,0,1,1,2,0,0,2.1,1,1,8,0.25,8,39,0,0,1
서캠프,한화,2016년 09월 10일,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,1.1,0,1,4,0,4,18,0,0,0
서캠프,한화,2016년 09월 11일,0,0,0,,0.571,1.2,0,0,0,3,0,0,1,0,2,0,0,1.2,0,1,7,0.286,7,26,0,0,0
서캠프,한화,2016년 09월 13일,0,0,0,,0.667,1.5,0,0,0,0,0,0,0,0,2,0,0,1.1,0,1,6,0.333,6,22,0,0,0
서캠프,한화,2016년 09월 25일,0,0,36,,1.867,3,0,0,1,1,1,0,0,4,3,0,0,1,4,1,5,0.6,7,23,1,0,1
서캠프,한화,2016년 10월 05일,0,0,0,4,0.311,0.67,0,1,0,4,0,1,0,0,1,0,0,3,0,1,9,0.111,10,39,0,0,0
서캠프,한화,2016년 10월 08일,0,0,0,,0.9,1.5,0,0,1,0,0,0,0,0,2,0,0,1.1,0,1,5,0.4,6,32,0,0,0
성영훈,두산,2017년 05월 19일,0,0,0,0,0.25,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,4,21,0,0,0
세든,SK,2015년 07월 15일,2,0,13.5,,1.133,1.8,0,0,0,1,1,0,0,5,6,0,0,3.1,5,1,15,0.4,15,61,0,0,1
세든,SK,2015년 07월 21일,1,0,1.5,1.33,0.619,1.33,0,3,0,4,1,0,1,1,5,0,0,6,1,1,21,0.238,25,94,0,0,0
세든,SK,2015년 07월 26일,2,0,15.75,,1.421,2,0,0,0,3,1,0,0,7,8,0,0,4,7,1,19,0.421,20,68,1,0,3
세든,SK,2015년 08월 01일,0,0,12,5,1.326,1.67,0,1,0,5,1,0,0,4,4,0,0,3,4,1,11,0.364,13,51,1,0,2
세든,SK,2015년 08월 07일,2,0,31.5,1,1.352,5,0,4,0,4,1,0,0,7,6,0,0,2,7,1,11,0.546,16,77,1,0,0
세든,SK,2015년 08월 18일,0,0,3.18,1.67,0.714,1.41,0,3,0,5,1,0,0,2,5,0,0,5.2,2,1,21,0.238,24,97,0,0,1
세든,SK,2015년 08월 23일,0,0,3,0.75,0.611,1.33,0,4,2,3,1,0,0,3,4,0,0,6,2,1,19,0.211,26,92,1,0,0
세든,SK,2015년 08월 28일,1,0,0,2.5,0.404,0.67,0,2,1,5,1,0,1,0,4,1,1,9,0,1,28,0.143,32,113,0,0,0
세든,SK,2015년 09월 03일,1,0,15,,1.357,2,0,0,0,5,1,0,0,5,6,0,0,3,5,1,14,0.429,15,63,1,0,2
세든,SK,2015년 09월 09일,0,0,1.29,2,0.472,0.86,0,3,0,6,1,0,1,1,3,0,0,7,1,1,24,0.125,27,104,0,0,1
세든,SK,2015년 09월 15일,2,0,4.5,7,0.931,1.67,0,1,1,7,1,0,1,3,9,0,0,6,3,1,26,0.346,29,114,0,0,1
세든,SK,2015년 09월 20일,2,0,3,2.5,0.61,1.17,0,2,0,5,1,0,1,2,5,0,0,6,2,1,22,0.227,24,89,0,0,0
세든,SK,2015년 09월 25일,0,0,1.29,1.75,0.626,1.14,0,4,0,7,1,0,1,1,4,0,0,7,1,1,22,0.182,27,104,0,0,1
세든,SK,2015년 09월 30일,2,0,1.5,7,0.801,1.5,0,1,1,7,1,0,1,1,8,0,0,6,1,1,24,0.333,26,105,0,0,0
세든,SK,2016년 04월 05일,0,0,2.57,7,0.355,0.71,0,1,1,7,1,0,0,2,4,0,0,7,2,1,27,0.148,29,93,1,0,0
세든,SK,2016년 04월 10일,0,0,6,,0.731,1.33,0,0,0,3,1,0,1,4,8,0,0,6,4,1,26,0.308,26,90,0,0,1
세든,SK,2016년 04월 17일,1,0,3,1.67,0.626,1.5,0,3,0,5,1,0,0,5,6,0,0,6,2,1,23,0.261,28,100,0,0,0
세든,SK,2016년 04월 23일,0,0,2.57,,0.458,0.57,0,0,0,6,1,0,1,2,4,0,0,7,2,1,24,0.167,24,99,0,0,1
세든,SK,2016년 04월 29일,2,0,2.57,2.5,0.572,1.14,0,2,0,5,1,0,1,3,6,0,0,7,2,1,27,0.222,29,97,0,0,0
세든,SK,2016년 05월 05일,0,0,9,1.67,1.069,2.4,0,3,0,5,1,0,1,5,9,0,0,5,5,1,24,0.375,27,107,0,0,2
세든,SK,2016년 05월 11일,0,0,8.44,1.33,1.127,1.88,0,3,0,4,1,0,0,5,7,0,0,5.1,5,1,22,0.318,25,99,1,0,3
세든,SK,2016년 05월 17일,1,0,1.5,,0.68,1.33,0,0,0,4,1,0,1,2,8,0,0,6,1,1,25,0.32,25,97,0,0,0
세든,SK,2016년 05월 22일,2,0,3.38,0.5,0.668,1.31,0,2,0,1,1,0,0,5,5,0,0,5.1,2,1,20,0.25,24,101,1,0,0
세든,SK,2016년 05월 29일,1,0,33.75,,1.364,5.25,0,0,0,0,1,0,0,8,7,0,0,1.1,5,1,11,0.636,13,41,1,0,0
세든,SK,2016년 06월 04일,2,0,9,1,1.151,3.33,0,2,0,2,1,0,0,7,8,0,0,3,3,1,16,0.5,20,66,1,0,0
세든,SK,2016년 06월 09일,1,0,12,1,1.112,1.67,0,1,0,1,1,0,0,4,4,0,0,3,4,1,11,0.364,13,43,0,0,1
소사,LG,2015년 03월 28일,1,0,3,2,0.755,1.33,0,2,0,4,1,0,0,2,6,0,0,6,2,1,23,0.261,25,90,1,0,1
소사,LG,2015년 04월 03일,1,0,3.38,2,0.636,0.75,0,1,0,2,1,0,0,3,5,0,0,8,3,1,28,0.179,29,107,0,0,2
소사,LG,2015년 04월 08일,1,1,2.57,3,0.711,1.14,0,2,0,6,1,0,1,2,6,0,0,7,2,1,23,0.261,28,109,0,0,0
소사,LG,2015년 04월 15일,2,0,7.2,5,1.046,2.2,0,1,1,5,1,0,0,5,10,0,0,5,4,1,22,0.455,25,92,1,0,0
소사,LG,2015년 04월 21일,0,0,0,,0.25,0.43,0,0,0,8,1,0,1,0,3,0,0,7,0,1,24,0.125,24,98,0,0,0
소사,LG,2015년 04월 26일,2,0,2.57,,0.577,0.71,0,0,0,10,1,0,1,2,5,0,0,7,2,1,26,0.192,26,114,0,0,1
소사,LG,2015년 05월 01일,0,0,3.86,8,0.681,1.14,0,1,0,8,1,0,0,3,7,0,0,7,3,1,26,0.269,27,113,1,0,1
소사,LG,2015년 05월 07일,2,1,6,2.33,0.75,1.5,0,3,0,7,1,0,0,4,6,0,0,6,4,1,24,0.25,27,115,0,0,0
소사,LG,2015년 05월 13일,1,0,1.13,,0.448,0.75,0,0,0,8,1,0,1,1,6,0,0,8,1,1,29,0.207,30,105,0,0,0
소사,LG,2015년 05월 19일,3,0,15.75,,1.143,2.25,0,0,0,4,1,0,0,8,9,0,0,4,7,1,21,0.429,21,71,1,0,1
소사,LG,2015년 05월 26일,0,0,1.29,9,0.285,0.57,0,1,0,9,1,0,1,1,3,0,0,7,1,1,24,0.125,25,105,0,0,0
소사,LG,2015년 05월 31일,1,0,6.75,0.5,0.703,1.75,0,2,0,1,1,0,0,6,5,0,0,4,3,1,17,0.294,21,84,1,0,0
소사,LG,2015년 06월 05일,1,0,2.25,3.5,0.586,1.13,0,2,0,7,1,0,0,2,7,0,0,8,2,1,28,0.25,31,116,0,0,0
소사,LG,2015년 06월 11일,4,1,8.1,0.5,1.162,2.1,0,2,0,1,1,0,0,6,12,0,0,6.2,6,1,29,0.414,32,109,1,0,1
소사,LG,2015년 06월 17일,3,0,0,,0.408,0.44,0,0,1,5,1,0,1,0,4,1,1,9,0,1,29,0.138,30,107,0,0,0
소사,LG,2015년 06월 23일,2,0,9.95,3,1.047,1.58,0,1,1,3,1,0,0,7,9,0,0,6.1,7,1,26,0.346,29,105,1,0,2
소사,LG,2015년 06월 28일,1,0,1.42,,0.458,0.79,0,0,0,8,1,0,1,1,5,0,0,6.1,1,1,24,0.208,24,113,0,0,0
소사,LG,2015년 07월 04일,3,0,12.27,0.5,1.484,2.46,0,2,1,1,1,0,0,7,7,0,0,3.2,5,1,14,0.5,21,98,1,0,1
소사,LG,2015년 07월 10일,2,1,8.44,2.5,0.875,1.69,0,2,0,5,1,0,0,5,7,0,0,5.1,5,1,22,0.318,25,84,0,0,0
소사,LG,2015년 07월 26일,1,0,0,,0.714,1,0,0,0,1,0,0,0,0,2,0,0,2,0,1,7,0.286,7,20,0,1,0
소사,LG,2015년 07월 30일,2,0,7.2,1.67,0.998,1.6,0,3,0,5,1,0,0,4,5,0,0,5,4,1,20,0.25,23,94,0,0,2
소사,LG,2015년 08월 06일,2,0,5.4,0.67,1,2.4,0,3,1,2,1,0,0,3,9,0,0,5,3,1,22,0.409,28,96,1,0,0
소사,LG,2015년 08월 18일,0,0,1.23,,0.586,0.96,0,0,0,8,1,0,0,6,7,0,0,7.1,1,1,29,0.241,30,99,1,0,1
소사,LG,2015년 08월 23일,0,0,4.26,,0.704,1.26,0,0,0,3,1,0,0,3,8,0,0,6.1,3,1,27,0.296,27,104,0,0,1
소사,LG,2015년 08월 29일,0,0,4.26,8,0.655,1.11,0,1,0,8,1,0,1,3,6,0,0,6.1,3,1,24,0.25,25,110,0,0,1
소사,LG,2015년 09월 03일,1,0,1.29,11,0.549,1,0,1,0,11,1,0,0,1,6,0,0,7,1,1,25,0.24,26,111,0,0,0
소사,LG,2015년 09월 09일,1,0,1,,0.286,0.44,0,0,0,10,1,0,1,1,4,0,1,9,1,1,31,0.129,32,132,0,0,0
소사,LG,2015년 09월 16일,0,0,4.5,,0.727,2,0,0,0,1,0,0,0,1,4,0,0,2,1,1,11,0.364,11,36,0,0,0
소사,LG,2015년 09월 19일,1,1,1.5,7,0.708,1.33,0,1,0,7,1,0,0,4,7,0,0,6,1,1,25,0.28,26,109,1,0,0
소사,LG,2015년 09월 25일,0,0,3.86,4,0.632,1.14,0,2,0,8,1,0,0,3,6,0,0,7,3,1,26,0.231,28,116,0,0,1
소사,LG,2015년 10월 01일,0,2,18,0.5,1.286,3,0,2,0,1,1,0,0,6,7,0,0,3,6,1,14,0.5,18,64,1,0,0
소사,LG,2015년 10월 06일,1,0,2.57,10,0.509,1,0,1,0,10,1,0,1,2,6,0,0,7,2,1,27,0.222,28,111,0,0,0
소사,LG,2016년 04월 01일,2,0,6,4,0.825,1.67,0,1,0,4,1,0,0,4,9,0,0,6,4,1,25,0.36,28,94,0,0,0
소사,LG,2016년 04월 07일,4,0,5.4,,0.857,1.4,0,0,0,2,1,0,1,3,7,0,0,5,3,1,21,0.333,21,72,0,0,0
소사,LG,2016년 04월 12일,1,0,6,,0.75,1.17,0,0,0,5,1,0,0,4,7,0,0,6,4,1,24,0.292,24,107,0,0,1
소사,LG,2016년 04월 19일,3,0,6,3,0.991,1.5,0,1,2,3,1,0,0,5,8,0,0,6,4,1,24,0.333,27,99,1,0,1
소사,LG,2016년 04월 24일,3,0,4.5,3,0.832,1.67,1,1,0,3,1,0,0,3,9,0,0,6,3,1,26,0.346,28,99,0,0,0
소사,LG,2016년 04월 30일,1,0,4.26,2,0.68,1.42,0,2,0,4,1,0,0,3,7,0,0,6.1,3,1,24,0.292,26,105,1,0,0
소사,LG,2016년 05월 05일,1,0,4.76,1,1,2.12,0,1,1,1,1,0,0,3,11,0,0,5.2,3,1,24,0.458,26,86,0,0,0
소사,LG,2016년 05월 11일,3,1,2.25,6,0.741,1.25,0,1,0,6,1,0,1,2,9,0,0,8,2,1,32,0.281,34,106,0,0,0
소사,LG,2016년 05월 17일,0,1,10.13,0.5,0.893,1.88,0,2,0,1,1,0,0,6,8,0,0,5.1,6,1,21,0.381,24,90,0,0,0
소사,LG,2016년 05월 22일,2,0,3.86,,0.767,1.14,0,0,0,5,1,0,1,3,8,0,0,7,3,1,27,0.296,28,96,0,0,1
소사,LG,2016년 05월 28일,3,0,3.52,,0.7,1.17,0,0,0,4,1,0,0,3,9,0,0,7.2,3,1,30,0.3,30,102,1,0,0
소사,LG,2016년 06월 03일,1,0,3,3,0.534,1,0,1,0,3,1,0,0,2,5,0,0,6,2,1,22,0.227,23,91,0,0,0
소사,LG,2016년 06월 09일,3,0,2.45,5,0.583,0.96,0,1,0,5,1,0,1,2,6,0,0,7.1,2,1,27,0.222,28,112,0,0,0
소사,LG,2016년 06월 14일,1,0,2.45,2.5,0.646,1.09,0,2,0,5,1,0,0,2,6,0,0,7.1,2,1,27,0.222,29,109,0,0,1
소사,LG,2016년 06월 19일,0,0,6.75,4,0.895,2.06,0,1,1,4,1,0,0,6,10,0,0,5.1,4,1,27,0.37,29,93,1,0,1
소사,LG,2016년 06월 25일,0,0,5.14,2,0.787,1.29,0,2,1,4,1,0,0,5,7,0,0,7,4,1,24,0.292,27,102,0,0,1
소사,LG,2016년 07월 02일,0,0,1.29,3,0.431,0.86,0,1,0,3,1,0,0,1,5,0,0,7,1,1,25,0.2,26,102,0,0,0
소사,LG,2016년 07월 08일,1,1,7.5,0,0.853,1.5,0,1,0,0,1,0,0,5,8,0,0,6,5,1,23,0.348,26,96,0,0,0
소사,LG,2016년 07월 13일,1,1,9,,0.864,1.6,0,0,0,3,1,0,0,5,8,0,0,5,5,1,22,0.364,22,101,0,0,0
소사,LG,2016년 07월 19일,1,0,11.25,1,0.984,2.25,0,3,0,3,1,0,0,5,6,0,0,4,5,1,18,0.333,21,73,0,0,1
소사,LG,2016년 07월 24일,1,0,3.86,0.5,0.718,1.29,0,2,0,1,1,0,0,3,7,0,0,7,3,1,27,0.259,30,105,1,0,1
소사,LG,2016년 07월 30일,2,0,4.5,2,0.833,1.5,0,1,0,2,1,0,1,3,8,0,0,6,3,1,26,0.308,27,96,0,0,1
소사,LG,2016년 08월 05일,2,0,1.13,,0.401,0.5,0,0,1,5,1,0,1,1,4,0,0,8,1,1,27,0.148,28,109,0,0,0
소사,LG,2016년 08월 11일,1,0,3,3.5,0.73,1.67,0,2,0,7,1,0,1,2,8,0,0,6,2,1,25,0.32,27,100,0,0,0
소사,LG,2016년 08월 17일,3,1,13.5,2,1.239,3.21,0,1,0,2,1,0,0,7,14,0,0,4.2,7,1,27,0.519,28,91,1,0,0
소사,LG,2016년 08월 23일,0,0,1.5,0.5,0.518,1.17,0,2,0,1,1,0,0,3,5,0,0,6,1,1,21,0.238,25,100,0,0,0
소사,LG,2016년 08월 28일,1,2,15.19,3,1.074,2.44,1,1,1,3,1,0,0,10,12,0,0,5.1,9,1,28,0.429,31,100,1,0,0
소사,LG,2016년 09월 03일,1,0,18,0,1.117,3.5,0,2,1,0,1,0,0,4,5,0,0,2,4,1,11,0.455,14,53,1,0,0
소사,LG,2016년 09월 09일,2,0,4.26,,0.714,1.42,0,0,0,5,1,0,1,3,9,0,0,6.1,3,1,28,0.321,28,118,0,0,0
소사,LG,2016년 09월 14일,2,1,11.57,0.33,1.109,2.79,0,3,0,1,1,0,0,6,10,0,0,4.2,6,1,23,0.435,28,91,1,0,0
소사,LG,2016년 09월 20일,0,0,4.5,4,0.939,1.33,0,1,0,4,1,0,1,3,7,0,0,6,3,1,22,0.318,24,87,0,0,2
소사,LG,2016년 09월 30일,0,0,3.52,6,0.783,1.44,0,1,1,6,1,0,0,3,10,0,0,7.2,3,1,31,0.323,33,100,0,0,1
소사,LG,2016년 10월 06일,1,0,1.69,2,0.718,1.31,0,1,0,2,1,0,1,1,6,0,0,5.1,1,1,19,0.316,20,82,0,0,0
소사,LG,2017년 03월 31일,1,1,1.42,1,0.594,0.95,0,2,0,2,1,0,1,1,4,0,0,6.1,1,1,21,0.191,23,74,0,0,0
소사,LG,2017년 04월 06일,0,1,0,,0.37,0.52,0,0,0,6,1,0,1,0,4,0,0,7.2,0,1,27,0.148,27,97,0,0,0
소사,LG,2017년 04월 12일,0,0,1.29,3.5,0.609,1.14,0,2,0,7,1,0,0,1,6,0,0,7,1,1,27,0.222,29,107,1,0,1
소사,LG,2017년 04월 18일,1,1,2.57,3,0.605,1,0,1,0,3,1,0,0,2,6,0,0,7,2,1,26,0.231,27,105,0,0,0
소사,LG,2017년 04월 23일,0,0,0,4,0.488,1,0,1,0,4,1,0,1,0,5,0,0,6,0,1,22,0.227,23,89,0,0,0
소사,LG,2017년 04월 29일,2,0,18,,1.147,3,0,0,0,1,1,0,0,6,9,0,0,3,6,1,17,0.529,19,54,1,0,0
소사,LG,2017년 05월 05일,1,0,1.23,7,0.604,1.09,0,1,0,7,1,0,1,1,7,0,0,7.1,1,1,26,0.269,28,117,0,0,0
소사,LG,2017년 05월 11일,1,0,5.79,,0.909,1.71,0,0,0,3,1,0,0,5,8,0,0,4.2,3,1,22,0.364,23,87,0,0,1
소사,LG,2017년 05월 17일,2,0,10.8,2,0.903,2.2,0,1,0,2,1,0,0,6,10,0,0,5,6,1,25,0.4,26,94,1,0,0
소사,LG,2017년 05월 25일,1,1,2.84,3.5,0.442,0.79,0,2,0,7,1,0,0,4,3,0,0,6.1,2,1,24,0.125,26,102,0,0,0
소사,LG,2017년 05월 31일,1,1,0,3,0.628,1.24,0,2,0,6,1,0,1,1,5,0,0,5.2,0,1,23,0.217,25,100,0,0,0
소사,LG,2017년 06월 09일,0,0,0,,0.4,0.75,0,0,0,1,0,1,0,0,1,0,0,1.1,0,1,5,0.2,5,17,0,0,0
소사,LG,2017년 06월 11일,1,0,1.35,,0.5,0.6,0,0,0,8,1,0,1,1,4,0,0,6.2,1,1,24,0.167,24,93,0,0,1
소사,LG,2017년 06월 17일,1,1,5.14,1,0.757,1.14,0,1,0,1,1,0,0,4,7,0,0,7,4,1,27,0.259,29,96,1,0,1
소사,LG,2017년 06월 23일,4,0,9.45,5,0.87,1.8,0,2,0,10,1,0,0,7,10,0,0,6.2,7,1,29,0.345,31,123,1,0,0
소사,LG,2017년 06월 30일,2,2,11.12,1.67,1.06,1.59,0,3,0,5,1,0,0,7,6,0,0,5.2,7,1,21,0.286,26,98,1,0,1
소사,LG,2017년 07월 12일,2,0,9.64,1,0.978,2.36,0,4,0,4,1,0,0,5,7,0,0,4.2,5,1,18,0.389,23,98,0,0,0
소사,LG,2017년 07월 18일,1,0,0,,0.341,0.43,0,0,1,5,1,0,1,0,3,0,0,7,0,1,23,0.13,24,105,0,0,0
소사,LG,2017년 07월 25일,1,0,10.13,,1.145,1.69,0,0,1,6,1,0,0,6,9,0,0,5.1,6,1,25,0.36,26,97,1,0,3
소사,LG,2017년 07월 30일,2,0,3,,0.485,0.78,0,0,0,9,1,0,1,3,7,0,1,9,3,1,33,0.212,33,110,0,0,0
소사,LG,2017년 08월 05일,0,0,0,3.5,0.355,0.75,0,2,0,7,1,0,0,1,4,0,0,8,0,1,27,0.148,30,117,0,0,0
소사,LG,2017년 08월 11일,1,0,3,3,0.805,1.5,0,2,0,6,1,0,0,2,7,0,0,6,2,1,24,0.292,26,97,0,0,1
소사,LG,2017년 08월 17일,3,1,12,,1.522,3,0,0,1,1,1,0,0,4,9,0,0,3,4,1,15,0.6,17,52,1,0,0
소사,LG,2017년 08월 25일,1,0,7.5,7,0.778,1.33,0,1,0,7,1,0,0,5,7,0,0,6,5,1,24,0.292,26,85,1,0,1
소사,LG,2017년 08월 31일,0,0,1.29,2.33,0.291,0.71,0,3,0,7,1,0,0,1,2,0,0,7,1,1,22,0.091,25,103,0,0,0
소사,LG,2017년 09월 06일,2,0,0,5,0.585,1,0,1,0,5,1,0,1,0,8,1,1,9,0,1,32,0.25,33,114,0,0,0
소사,LG,2017년 09월 12일,1,0,2.57,,0.643,1,0,0,0,7,1,0,0,2,7,0,0,7,2,1,28,0.25,28,100,1,0,1
소사,LG,2017년 09월 17일,0,0,0,6,0.327,0.63,0,1,0,6,1,0,1,0,4,0,0,8,0,1,27,0.148,28,108,0,0,0
소사,LG,2017년 09월 23일,2,0,10.13,1.5,0.847,2.06,0,2,0,3,1,0,1,6,9,0,0,5.1,6,1,25,0.36,27,103,0,0,0
소사,LG,2017년 09월 29일,2,0,6.75,1.75,0.965,2.25,0,4,0,7,1,0,0,5,11,0,0,6.2,5,1,27,0.407,32,121,1,0,0
손동욱,넥센,2017년 09월 10일,0,0,0,1,0.25,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,3,0,4,18,0,0,0
손민한,NC,2015년 03월 29일,0,0,4.05,,0.625,0.9,0,0,0,2,1,0,0,3,6,0,0,6.2,3,1,24,0.25,24,88,1,0,1
손민한,NC,2015년 04월 05일,0,0,0,,0.455,0.83,0,0,0,3,1,0,1,1,5,0,0,6,0,1,22,0.227,22,79,0,0,0
손민한,NC,2015년 04월 11일,2,0,2.84,,0.455,0.63,0,0,0,3,1,0,1,2,4,0,0,6.1,2,1,22,0.182,22,83,0,0,0
손민한,NC,2015년 04월 17일,1,1,12.46,,1.029,2.08,0,0,0,2,1,0,0,6,9,0,0,4.1,6,1,20,0.45,22,73,1,0,0
손민한,NC,2015년 04월 23일,2,0,14.54,3,0.885,2.08,0,1,0,3,1,0,0,7,8,0,0,4.1,7,1,21,0.381,22,75,1,0,0
손민한,NC,2015년 05월 05일,0,0,1.8,1.5,0.417,1,0,2,0,3,1,0,1,2,3,0,0,5,1,1,18,0.167,20,93,0,0,0
손민한,NC,2015년 05월 10일,0,0,1.8,,0.79,1.2,0,0,0,2,1,0,1,1,6,0,0,5,1,1,19,0.316,19,75,0,0,1
손민한,NC,2015년 05월 22일,1,0,0,2.5,0.317,0.6,0,2,0,5,1,0,1,0,2,0,0,6.2,0,1,21,0.095,23,77,0,0,0
손민한,NC,2015년 05월 28일,0,0,0,1,0.488,1,0,1,0,1,1,0,1,0,5,0,0,6,0,1,22,0.227,23,82,0,0,0
손민한,NC,2015년 06월 03일,2,0,6.23,2,0.813,1.62,0,1,0,2,1,0,0,3,6,0,0,4.1,3,1,18,0.333,20,82,1,0,0
손민한,NC,2015년 06월 12일,1,0,9,1,1.108,2.25,0,1,1,1,1,0,0,4,8,0,0,4,4,1,19,0.421,22,73,0,0,1
손민한,NC,2015년 06월 18일,0,0,3.6,,0.602,1.2,0,0,0,3,1,0,1,4,6,0,0,5,2,1,19,0.316,21,70,0,0,0
손민한,NC,2015년 06월 24일,1,0,0,2,0.649,1.2,0,1,1,2,1,0,1,0,5,0,0,5,0,1,19,0.263,21,80,0,0,0
손민한,NC,2015년 07월 24일,2,0,19.29,,1.115,2.57,0,0,1,0,1,0,0,5,6,0,0,2.1,5,1,13,0.462,14,40,1,0,0
손민한,NC,2015년 07월 29일,1,0,13.5,1,1.083,1.5,0,1,0,1,0,0,0,6,5,0,0,4,6,1,16,0.313,18,48,0,0,2
손민한,NC,2015년 08월 04일,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,12,0,0,0
손민한,NC,2015년 08월 07일,0,0,0,,0.8,2,0,0,0,0,0,0,0,0,2,0,0,1,0,1,5,0.4,5,14,0,0,0
손민한,NC,2015년 08월 08일,0,0,0,,0.65,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,4,0.25,5,14,0,0,0
손민한,NC,2015년 08월 12일,4,0,4.5,,0.8,1,0,0,0,5,0,0,1,2,4,0,0,4,2,1,15,0.267,15,59,0,0,0
손민한,NC,2015년 08월 16일,0,0,2.25,2,0.813,1.25,0,1,0,2,0,0,0,1,4,0,0,4,1,1,14,0.286,16,67,0,0,1
손민한,NC,2015년 08월 30일,3,0,10.8,2,1.033,2.4,0,1,0,2,1,0,0,4,7,0,0,3.1,4,1,17,0.412,18,68,0,0,0
손민한,NC,2015년 09월 11일,0,0,3.6,,0.684,1,0,0,0,1,1,0,1,2,5,0,0,5,2,1,19,0.263,20,67,0,0,1
손민한,NC,2015년 09월 17일,0,0,9,1,0.968,1.67,0,1,0,1,1,0,0,3,4,0,0,3,3,1,12,0.333,13,44,0,0,1
손민한,NC,2015년 09월 24일,2,0,9,,1.025,1.5,0,0,1,1,0,0,0,2,3,0,0,2,2,1,8,0.375,10,33,0,0,0
손민한,NC,2015년 09월 30일,0,0,1.69,2,0.44,0.94,0,2,0,4,1,0,1,1,3,0,0,5.1,1,1,17,0.177,19,79,0,0,0
